,词语,次数
3410,丑闻,1
3411,文化,3
3412,没词,1
3413,词汇,1
3414,那就算了,1
3415,就算,1
3416,算了,3
3417,ai,2
3418,拼音,1
3419,木耳,1
3420,高又壮,1
3421,吧唧,1
3422,掺,2
3423,言,3
3424,插嘴,1
3425,掌,1
3426,蔫巴,2
3427,表明,1
3428,悠着,1
3429,悠着点,1
3430,东平,1
3431,平度,1
3432,大泽,1
3433,大泽山,1
3434,！！！！！！,4
3435,伸手,2
3436,笑脸,1
3437,变得,1
3438,两瓶,1
3439,茅台,1
3440,败,3
3441,吵吵,2
3442,奥运会,2
3443,不太好,1
3444,座,5
3445,真棒,2
3446,抐,1
3447,晴天,1
3448,晴天霹雳,1
3449,裤衩,1
3450,tmd,1
3451,惊喜,1
3452,扯,3
3453,淡,3
3454,不准,2
3455,麻子,1
3456,二愣子,4
3457,秃子,1
3458,板凳,1
3459,位,14
3460,上好,1
3461,5W,1
3462,问问,3
3463,父母,1
3464,小屁孩,1
3465,嘴皮,1
3466,嘴皮子,1
3467,皮子,1
3468,封神,3
3469,上有,2
3470,娃哈哈,1
3471,嚼舌,1
3472,张家,5
3473,家长,1
3474,李家,1
3475,短,21
3476,一传,1
3477,一传十,1
3478,十十,1
3479,十传百,1
3480,年头,1
3481,窝棚,1
3482,扒,3
3483,厨师,7
3484,乃,2
3485,副职,2
3486,自家,1
3487,出门,1
3488,憨,6
3489,逻辑,3
3490,杠,3
3491,假,2
3492,横,2
3493,ei,1
3494,韵,2
3495,瞎扯,2
3496,行,17
3497,jrjr,1
3498,专用,1
3499,用色,1
3500,嗓子,3
3501,干巴,3
3502,这家,2
3503,sqj,1
3504,常见,2
3505,打扮,2
3506,更远,1
3507,朝着,1
3508,欢迎,4
3509,厚,1
3510,掰,1
3511,安好,2
3512,好心,4
3513,欧美,1
3514,美女,3
3515,别吵,1
3516,机关,2
3517,不分,2
3518,正副,1
3519,办事,2
3520,不稳,2
3521,稳当,1
3522,例如,1
3523,开车,2
3524,忽快忽慢,1
3525,猛,5
3526,油,1
3527,刹车,1
3528,容人,1
3529,稳妥,1
3530,不少,5
3531,遍,20
3532,壮,1
3533,换,17
3534,不犯,1
3535,小错,1
3536,不语,1
3537,喝完,1
3538,酒都,1
3539,运动,2
3540,理解,2
3541,理解能力,1
3542,能力,6
3543,一点点,2
3544,点点,2
3545,做作,1
3546,大妈,1
3547,风格,2
3548,…………………………,1
3549,看下,2
3550,自,6
3551,己,1
3552,nanwei,1
3553,le,1
3554,段时间,1
3555,玩命,1
3556,反腐,1
3557,打黑,1
3558,臭氧机,1
3559,机子,1
3560,难受,4
3561,个数,2
3562,呆子,2
3563,矢,1
3564,女篮,5
3565,中锋,2
3566,膨胀,1
3567,这辈子,1
3568,忘记,1
3569,做鬼,1
3570,放过,2
3571,看相,1
3572,翻译,5
3573,设定,2
3574,名将,1
3575,长带,1
3576,居家,1
3577,走亲戚,1
3578,串门,1
3579,显得,45
3580,热闹,3
3581,察,1
3582,戈,1
3583,命,2
3584,屁股,2
3585,想出,1
3586,真多,2
3587,乱说,1
3588,扮,1
3589,一把,1
3590,脑瓜,3
3591,顶,6
3592,卑下,1
3593,满分,3
3594,jiang,1
3595,实像,2
3596,类似,2
3597,高粱,1
3598,植物,6
3599,只有,8
3600,奔放,1
3601,娘儿,1
3602,娘儿们,1
3603,乡人,1
3604,人大,2
3605,人大代表,1
3606,抠,1
3607,丰富,2
3608,不安,3
3609,yong,1
3610,hu,1
3611,麻烦,1
3612,其他,5
3613,有用,2
3614,右手,3
3615,吃过饭,1
3616,八,2
3617,龟,2
3618,正职,1
3619,Skr,3
3620,管不了,6
3621,痛快,2
3622,快痛,1
3623,快嘴,1
3624,经济,5
3625,处处,1
3626,欺负,2
3627,憋屈,1
3628,屈死,1
3629,铙,1
3630,工具,4
3631,楚,2
3632,极为,1
3633,明星,4
3634,国家队,2
3635,队员,1
3636,沙雕,6
3637,合起,2
3638,不剩,1
3639,不容,5
3640,容易,8
3641,收,2
3642,荒,1
3643,时期,4
3644,品质,1
3645,输,3
3646,数量,1
3647,巅峰期,1
3648,界,2
3649,乔丹,1
3650,当之无愧,2
3651,无愧,2
3652,交流,14
3653,老外,1
3654,既要,1
3655,平易,1
3656,平易近人,1
3657,官,3
3658,威,1
3659,俏皮,1
3660,俏皮话,1
3661,收款,1
3662,收款人,1
3663,胃,2
3664,一流,4
3665,秃头,1
3666,↙,1
3667,左边,3
3668,平头,1
3669,眼镜,1
3670,梁,2
3671,剪,2
3672,吼吼,22
3673,抬杠,2
3674,早起,2
3675,反差,3
3676,对立,1
3677,一览,1
3678,一览无遗,1
3679,无遗,1
3680,清理,1
3681,评论,1
3682,南方,4
3683,南方人,3
3684,方人,5
3685,福建,1
3686,胡,2
3687,建,1
3688,当成,1
3689,明人,1
3690,农友,1
3691,合适,2
3692,告诉,4
3693,白薯,1
3694,歧视,1
3695,闷声,1
3696,考,2
3697,公务,2
3698,公务员,2
3699,睿智,2
3700,层面,1
3701,打好,1
3702,牵扯,1
3703,小偷,12
3704,公司,1
3705,讽刺作品,1
3706,吓死,1
3707,吓死人,1
3708,狗腿,2
3709,狗腿子,2
3710,腿子,2
3711,政治,1
3712,事情,3
3713,轻松,2
3714,不当,1
3715,当回事,1
3716,回事,1
3717,放到,2
3718,毙掉,1
3719,小动,1
3720,小动作,1
3721,捶胸,1
3722,胸口,1
3723,wei,1
3724,北方方言,2
3725,方方,2
3726,豪爽,1
3727,马什,1
3728,hupu,1
3729,rap,13
3730,辘轳,1
3731,井,2
3732,正解,1
3733,改成,1
3734,郭敬明,1
3735,姚明,1
3736,接着,2
3737,回去,3
3738,爷爷,7
3739,爷爷奶奶,1
3740,奶奶,3
3741,带来,3
3742,屎,1
3743,单元,1
3744,元音,1
3745,(,6
3746,),4
3747,彩虹,1
3748,活脱,1
3749,活脱脱,1
3750,脱脱,1
3751,低调,2
3752,信,6
3753,猫,4
3754,不要命,2
3755,要命,2
3756,尺度,2
3757,太大,1
3758,过于,3
3759,非凡,1
3760,放心,2
3761,放心大胆,1
3762,大胆,1
3763,哇塞,2
3764,这一下,3
3765,两辈,1
3766,emmmmm,1
3767,2233333,1
3768,不觉,3
3769,出版,1
3770,忙,3
3771,肠胃,1
3772,说得对,1
3773,扯淡,1
3774,三百,1
3775,好烦,1
3776,谈恋爱,1
3777,恋爱,1
3778,咋啦,1
3779,尿,4
3780,篱笆,2
3781,演好,2
3782,起,4
3783,高调,1
3784,贼,2
3785,从来没,1
3786,下好,1
3787,健康,1
3788,平安,1
3789,福如东海,1
3790,如东,1
3791,东海,1
3792,寿比南山,1
3793,南山,1
3794,燕,26
3795,每位,1
3796,觉悟,1
3797,愁,2
3798,富强,1
3799,二老,1
3800,老何,1
3801,安康,1
3802,反正,3
3803,耍,1
3804,小聪明,1
3805,聪明,9
3806,小民,1
3807,畏畏缩缩,1
3808,畏缩,1
3809,缩缩,1
3810,缩到,1
3811,眼到,1
3812,热心,1
3813,个里,1
3814,腩,1
3815,完事,2
3816,羊,2
3817,唠嗑,1
3818,带劲,1
3819,姐姐,12
3820,嫁,1
3821,而是,1
3822,工农,1
3823,GM,1
3824,轱辘,1
3825,古船,1
3826,坊,1
3827,引导,5
3828,导流,1
3829,20180705,1
3830,21,4
3831,44,2
3832,花园,1
3833,花园庄,1
3834,脏,2
3835,老子,17
3836,同过,1
3837,窗,1
3838,心声,2
3839,恩,5
3840,懒得,1
3841,网上,2
3842,抄抄,1
3843,整成,1
3844,美其名,1
3845,美其名曰,1
3846,名曰,1
3847,众生,2
3848,糊涂,3
3849,歌曲,1
3850,铐,1
3851,双手,1
3852,非要,2
3853,自作,1
3854,自作聪明,1
3855,多轮,1
3856,听错,1
3857,lao,1
3858,老伴,1
3859,自行,119
3860,自行车,119
3861,行车,120
3862,尼克,1
3863,扬,1
3864,大腿,2
3865,写照,1
3866,好使,2
3867,词穷,1
3868,较大,1
3869,影后,1
3870,太抠,1
3871,这会儿,2
3872,没当,1
3873,当上,2
3874,水到渠成,1
3875,东经,1
3876,经济学,1
3877,济学,1
3878,学院,1
3879,爆发,1
3880,上海,45
3881,朱,25
3882,迪,2
3883,嗲,1
3884,nini,1
3885,日语,22
3886,借,1
3887,语,13
3888,查,3
3889,车牌,2
3890,车牌号,2
3891,牌号,2
3892,武汉,8
3893,汉人,7
3894,我会,5
3895,确定,3
3896,等会儿,1
3897,笑话,6
3898,不大,3
3899,重庆,8
3900,蚊子,6
3901,叮,6
3902,py,2
3903,一个名,1
3904,名字,5
3905,兔子,7
3906,哦哦哦,5
3907,嘉兴,4
3908,嘉兴人,4
3909,无感,1
3910,压力,82
3911,班上,1
3912,李向阳,46
3913,向阳,46
3914,四川,16
3915,四川人,13
3916,已,8
3917,崩溃,12
3918,字母,2
3919,江西,1
3920,新余,1
3921,听得懂,12
3922,样子,6
3923,天津人,4
3924,绵阳,1
3925,树獭,3
3926,树懒,8
3927,湖北,3
3928,蕲春,1
3929,苏北,2
3930,大写,1
3931,星球,1
3932,逼死,1
3933,推荐,2
3934,记,5
3935,标准,7
3936,桥,10
3937,豆,5
3938,麻袋,10
3939,hhhhhhhhhhhhhhhh,1
3940,杭州,12
3941,声音,16
3942,考拉,1
3943,太慢,1
3944,别搞,1
3945,菊花,3
3946,无锡,12
3947,毕竟,1
3948,侬,1
3949,软语,1
3950,常州人,3
3951,快抢,3
3952,抢手,1
3953,讲话,1
3954,夹,3
3955,外语,3
3956,比如,1
3957,则,1
3958,case,1
3959,痒,15
3960,陽,1
3961,！…………,1
3962,hhhhh,4
3963,上线,6
3964,狐狸,3
3965,苏,3
3966,！！！！！！！！,3
3967,字正腔圆,7
3968,慵懒,1
3969,帅,60
3970,厢,4
3971,保定,1
3972,定人,1
3973,草,15
3974,南汇,1
3975,本地,1
3976,郊区,1
3977,蒙,5
3978,原版,4
3979,中文,2
3980,配音,7
3981,配有,1
3982,阳江,1
3983,举,2
3984,手,10
3985,听见,2
3986,四川话,1
3987,就是说,1
3988,语速,1
3989,苏人,5
3990,广东,5
3991,下车,1
3992,台州,7
3993,听起,2
3994,？》,9
3995,全国,1
3996,颤抖,1
3997,。。。。。。。,1
3998,成都,1
3999,不管,1
4000,几遍,6
4001,方,2
4002,？……,2
4003,普,1
4004,小妹,1
4005,妹儿,1
4006,〔,1
4007,〕,1
4008,语里,1
4009,普通话,2
4010,通话,2
4011,温州人,6
4012,好奇,2
4013,护理,1
4014,judy,1
4015,？？？！！！,1
4016,动物,2
4017,派出,1
4018,派出所,1
4019,nick,1
4020,度,1
4021,宁波,5
4022,宁波人,4
4023,灵,3
4024,日本,3
4025,日本语,1
4026,本当,1
4027,上手,1
4028,班主,1
4029,班主任,1
4030,主任,1
4031,杭州人,8
4032,(ಡωಡ),1
4033,还以,3
4034,长沙,2
4035,长沙人,2
4036,西人,4
4037,！！！！！！！,2
4038,海盐,2
4039,绍兴,6
4040,无锡人,4
4041,仿,1
4042,盐城,1
4043,盐城人,1
4044,外文,1
4045,摒,3
4046,牢,4
4047,O,4
4048,(∩,1
4049,∩),1
4050,纪,2
4051,组,3
4052,av4181336,1
4053,城,1
4054,~\(≧▽≦)/~,1
4055,~！！,1
4056,科学,2
4057,黑字,1
4058,字儿,1
4059,等级,1
4060,混入,2
4061,单独,1
4062,ちょっと,1
4063,って??????????,1
4064,听惯,1
4065,南昌,1
4066,南昌人,1
4067,温州话,1
4068,一二,1
4069,一二三,1
4070,二三,1
4071,别跑,2
4072,唐,7
4073,山,4
4074,？？？？？？？？？,1
4075,张家港,4
4076,港人,1
4077,LOLID,1
4078,苏州,9
4079,憋,4
4080,闪电,6
4081,HOXI,2
4082,？？？？？,2
4083,要来,4
4084,曼,1
4085,(ノ°ο°)ノ,1
4086,嘲,1
4087,？？？！,1
4088,甚,2
4089,嘞,2
4090,2333333333333333333333333333333333333333333333333333333333,1
4091,诸暨,1
4092,化,3
4093,huasa,1
4094,不正,2
4095,绍兴人,3
4096,binglao233333,1
4097,ahahahahaha,1
4098,hoxi,2
4099,宜兴,1
4100,？？？？？！！！！,1
4101,修,27
4102,玛,3
4103,苏州人,4
4104,潮汕,2
4105,潮汕人,2
4106,藐视,1
4107,对不上,1
4108,！！！！！,12
4109,怎样,2
4110,，，,3
4111,再说,3
4112,外来,1
4113,外来词,1
4114,biubiubiu,3
4115,行为,4
4116,粤语,9
4117,以方,1
4118,方言版,1
4119,dh,1
4120,hhhhhhhhhhh,1
4121,233333333333333333,1
4122,然而,1
4123,23333333333333333,1
4124,hongxie,1
4125,来日,1
4126,额,4
4127,陕西,1
4128,徐州,1
4129,徐州人,1
4130,海宁,1
4131,声调,2
4132,湖州,1
4133,湖州人,1
4134,南京,3
4135,溧阳,1
4136,嘟嘟,1
4137,新疆,1
4138,huaxi,2
4139,别扭,3
4140,评,3
4141,丶,1
4142,瓦特,1
4143,~~~~~~,1
4144,组成,1
4145,浙江,7
4146,huaxie,1
4147,盗版,1
4148,河北人,1
4149,力不从心,1
4150,浙江人,5
4151,顶上,1
4152,y,1
4153,覅,1
4154,shu,3
4155,ta,3
4156,正确,3
4157,上网,1
4158,下结论,1
4159,结论,1
4160,江浙,1
4161,红字,2
4162,再读,1
4163,两年,1
4164,书吧,1
4165,认认,1
4166,天府,1
4167,皱眉,1
4168,哪儿,2
4169,高端,2
4170,人士,2
4171,区,1
4172,装,5
4173,骆驼,1
4174,既是,1
4175,妹子,5
4176,软,3
4177,说起,1
4178,弗,1
4179,浙北,1
4180,离乡,1
4181,山西,2
4182,山西人,2
4183,舟山,1
4184,山人,1
4185,看清,1
4186,看清楚,1
4187,偏旁,1
4188,百度,1
4189,污,5
4190,河南,2
4191,河南人,1
4192,好困,1
4193,困难,3
4194,D,2
4195,C,5
4196,苏南,1
4197,南部,1
4198,安徽,1
4199,分地,1
4200,属于,6
4201,大东,2
4202,否,1
4203,江阴,3
4204,哈什,1
4205,山东人,1
4206,疼,7
4207,帮帮,2
4208,帮帮忙,1
4209,帮忙,3
4210,に,1
4211,ni,1
4212,老天,1
4213,天兔,1
4214,可怕,2
4215,照样,2
4216,第三声,1
4217,三声,2
4218,p,1
4219,头,14
4220,抱紧,1
4221,广州,1
4222,huo,1
4223,suan,1
4224,甜,2
4225,阔,2
4226,湖南话,1
4227,大法,1
4228,(*≧▽≦*),1
4229,鸭梨,1
4230,帝都,1
4231,",,,",1
4232,江阴人,1
4233,···,1
4234,····,1
4235,laj,1
4236,d,2
4237,棒呆,1
4238,get,1
4239,Σ(,1
4240, ,3
4241,°,1
4242,△,1
4243,°|||)︴,1
4244,siao,1
4245,PI,1
4246,急死了,1
4247,好爽,1
4248,，，，,2
4249,移,1
4250,灯,1
4251,遥,1
4252,相,9
4253,战,6
4254,术,5
4255,踉,2
4256,跄,2
4257,夫,5
4258,撩,4
4259,物业,19
4260,踉跄,4
4261,一脚,1
4262,踢出,1
4263,盛夏,1
4264,茄,1
4265,甩,8
4266,狙,3
4267,众,14
4268,归位,12
4269,永不,8
4270,过时,8
4271,ppd,1
4272,稳定,6
4273,输出,7
4274,睹,5
4275,芳,5
4276,容,6
4277,衔,2
4278,择,6
4279,英,11
4280,雄,6
4281,人类,7
4282,后排,4
4283,物,6
4284,业,5
4285,敲,8
4286,门,5
4287,Pdd,1
4288,您,58
4289,震,1
4290,荡,1
4291,试,2
4292,仙,20
4293,路,20
4294,食堂,1
4295,付款,1
4296,果,7
4297,厨,2
4298,陷入,2
4299,一睹,8
4300,一睹芳容,7
4301,芳容,7
4302,机甲,1
4303,合体,2
4304,原著,1
4305,森,1
4306,章,1
4307,太郎,1
4308,籽,12
4309,岷,12
4310,极,4
4311,限,3
4312,存,2
4313,停,7
4314,车,9
4315,场,5
4316,龙,7
4317,卷,2
4318,PDD,3
4319,拥有,2
4320,管理,1
4321,秦,10
4322,扫,18
4323,合,12
4324,亿,40
4325,猛男,2
4326,跳舞,4
4327,舞团,1
4328,翻拍,2
4329,放量,6
4330,挖,2
4331,矿,2
4332,pdd,1
4333,芝,2
4334,诺,1
4335,仙人,18
4336,仙人指路,16
4337,指路,16
4338,猿猴,1
4339,摸头,2
4340,借问,2
4341,酒家,2
4342,何处,2
4343,牧童,2
4344,宝岛,3
4345,磊,24
4346,秦王,11
4347,六合,11
4348,停车,6
4349,停车场,6
4350,车场,6
4351,龙卷,6
4352,龙卷风,6
4353,卷风,6
4354,选择,5
4355,英雄,6
4356,领域,2
4357,展开,7
4358,》！,1
4359,锰,2
4360,恐,1
4361,笔,1
4362,广,1
4363,播,1
4364,体,3
4365,操,3
4366,社区,1
4367,送温暖,1
4368,温暖,1
4369,截图,4
4370,牛奶,15
4371,咖喱,15
4372,豌豆,14
4373,梨,10
4374,西瓜,14
4375,咸蛋,14
4376,镇,30
4377,拆,5
4378,迁,1
4379,队,2
4380,联,2
4381,兵,4
4382,计,7
4383,划,2
4384,奥斯卡,1
4385,短片,1
4386,圣光,1
4387,重生,1
4388,翼,5
4389,瀚,1
4390,宇,1
4391,星,4
4392,皇,1
4393,启,2
4394,帝君,1
4395,混,1
4396,天尊,1
4397,光,10
4398,展,4
4399,不羁,1
4400,期,3
4401,锻,1
4402,炼,1
4403,频,1
4404,iPhone,5
4405,解锁,6
4406,鲁滨逊,2
4407,漂流,2
4408,漂流记,2
4409,md,3
4410,纯真,1
4411,小可,1
4412,小可爱,1
4413,叶,3
4414,庆,3
4415,做梦,4
4416,梦,25
4417,のもとに,1
4418,佳,1
4419,兴,1
4420,奥特,1
4421,登场,4
4422,!!!!,1
4423,恭喜,10
4424,店,1
4425,六合一,1
4426,合一,1
4427,挖矿,5
4428,一遍,40
4429,初心,1
4430,无限,4
4431,720,3
4432,专属,1
4433,清晰度,4
4434,洗脑,3
4435,百,1
4436,面,4
4437,每天,12
4438,天一,10
4439,防止,3
4440,抑郁,3
4441,鉻,1
4442,一个亿,1
4443,龙腾虎跃,1
4444,鸭,2
4445,惊,1
4446,拄杖,1
4447,无时,1
4448,叩门,1
4449,佩,5
4450,重现,2
4451,每,9
4452,便宜,5
4453,摧毁,4
4454,普京,1
4455,蔑视,1
4456,宝藏,7
4457,翔,1
4458,二十一,1
4459,十一,1
4460,壮士,1
4461,之路,2
4462,一亿,1
4463,纪念,3
4464,恐龙,11
4465,妈妈,15
4466,提笔,9
4467,OHH,1
4468,忒,3
4469,助攻,5
4470,被害,1
4471,面无,1
4472,无表情,1
4473,翻倍,1
4474,Superman,1
4475,百里,1
4476,守约,1
4477,太上,1
4478,爸爸,2
4479,爸爸妈妈,2
4480,ki,2
4481,破,22
4482,▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄,1
4483,贺电,1
4484,进击,1
4485,奇行,2
4486,种,9
4487,起跳,1
4488,篝火,1
4489,舞,2
4490,希望,1
4491,超市,2
4492,德芙,3
4493,消失,3
4494,案,1
4495,婀娜,1
4496,婀娜多姿,1
4497,多姿,1
4498,加减,4
4499,加减乘除,4
4500,乘除,4
4501,我爱你,2
4502,iphone,1
4503,舅舅,1
4504,单人,1
4505,人极,1
4506,极限,4
4507,生存,1
4508,钢笔,1
4509,师,2
4510,未,1
4511,公,5
4512,鲤,1
4513,验,2
4514,魂,2
4515,曲,4
4516,翼展,4
4517,天人,1
4518,跳楼,8
4519,玄,1
4520,凤,1
4521,鹦鹉,1
4522,圣地,1
4523,巡游,1
4524,2E,1
4525,预定,1
4526,老哥,2
4527,街头,1
4528,街头霸王,1
4529,霸王,2
4530,一枝,1
4531,一枝独秀,1
4532,独秀,2
4533,现经,1
4534,六神,2
4535,颠,10
4536,勺,8
4537,面膜,3
4538,[《,1
4539,ohh,4
4540,》],1
4541,鲁迅,1
4542,服务,1
4543,服务员,1
4544,端菜,1
4545,永,18
4546,流传,42
4547,兄贵,1
4548,19,1
4549,鲤鱼,3
4550,鲤鱼打挺,2
4551,黄玉,1
4552,黄玉米,1
4553,玉米,1
4554,跳转,4
4555,a,1
4556,招,4
4557,随时,1
4558,智慧,3
4559,赞美,1
4560,13,2
4561,28,2
4562,ohhhh,4
4563,凌空,1
4564,必,5
4565,真不错,2
4566,火钳,3
4567,这次,1
4568,齐,1
4569,韩,2
4570,经典影片,1
4571,影片,1
4572,winsxs,1
4573,czh,1
4574,关,3
4575,晓,3
4576,彤,2
4577,HH,1
4578,HII,1
4579,万恶,3
4580,万恶之源,3
4581,文艺复兴,2
4582,复兴,2
4583,素,1
4584,太顺,1
4585,跳跳,1
4586,跳槽,1
4587,空间,3
4588,LOL,1
4589,空投,1
4590,k,2
4591,l,4
4592,m,2
4593,t,2
4594,w,1
4595,z,4
4596,转至,1
4597,315,2
4598,二倍,1
4599,始新世,1
4600,新世界,3
4601,跃,1
4602,琪,2
4603,ww,1
4604,每周,1
4605,跳龙门,1
4606,龙门,1
4607,宴请,5
4608,八方,4
4609,第,1
4610,亿个,1
4611,技能,3
4612,lidilidili,1
4613,妖娆,1
4614,番,4
4615,电子,1
4616,浆,1
4617,四方,2
4618,hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1
4619,ohhh,1
4620,灭,1
4621,六国,1
4622,26,3
4623,博,2
4624,朋,1
4625,克,1
4626,ᕕ(,1
4627,ᐛ,1
4628,)ᕗ,1
4629,合影,3
4630,六道,1
4631,hhhhhhhhhh,2
4632,黄家,1
4633,黄家驹,1
4634,dlildlil,1
4635,峻,12
4636,霖,12
4637,助力,1
4638,．,1
4639,佛,2
4640,朝宗,1
4641,荣,1
4642,优雅,32
4643,雅雅,2
4644,　,3
4645,ﾟ,1
4646,皿,1
4647,ﾟ),1
4648,ጿጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽኈጿጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿኈቼዽጿዽጿ,1
4649,彩,2
4650,充,1
4651,一日,1
4652,看视,2
4653,笑死人,2
4654,鲶鱼,1
4655,正光,1
4656,光着,1
4657,忆往昔,1
4658,往昔,1
4659,峥嵘,1
4660,峥嵘岁月,1
4661,稠,1
4662,提笔忘字,7
4663,忘字,7
4664,数,1
4665,78,1
4666,当然,4
4667,蔡,1
4668,徐,1
4669,混成,1
4670,有责,2
4671,要死,2
4672,打点,1
4673,热度,1
4674,哟,3
4675,母,1
4676,跳绳,1
4677,嫖,1
4678,震动,3
4679,豆梨,4
4680,禹,1
4681,锡,1
4682,全要,1
4683,盗,2
4684,库,3
4685,老爸,1
4686,恼,1
4687,空,1
4688,耳,1
4689,踢,1
4690,裤子,22
4691,娘,1
4692,排,2
4693,寂,1
4694,寞,1
4695,突发,2
4696,恶疾,1
4697,泰,1
4698,孤独,1
4699,者,5
4700,食,4
4701,尘,3
4702,恭迎,1
4703,师兄,1
4704,师兄弟,1
4705,非,2
4706,质,1
4707,文,1
4708,遗,2
4709,产,1
4710,树,2
4711,腿毛,1
4712,堪忧,1
4713,s,3
4714,o,2
4715,试管,2
4716,震荡,2
4717,手机,3
4718,马达,1
4719,起动,1
4720,动起,1
4721,口罩,1
4722,╔,1
4723,囧,4
4724,╗╔,1
4725,╝╚,2
4726,╗,1
4727,圣堂,1
4728,武士,1
4729,拔刀,1
4730,突,1
4731,恶,1
4732,疾,1
4733,choess,1
4734,your,1
4735,heros,1
4736,雨刮器,1
4737,精神食粮,1
4738,食粮,1
4739,腐乳,1
4740,拔,1
4741,垂杨,1
4742,垂杨柳,1
4743,杨柳,1
4744,狗头,2
4745,狒,2
4746,独享,1
4747,经验,1
4748,当初,4
4749,黄冈,1
4750,状元,1
4751,动画,7
4752,米兰,12
4753,铁匠,11
4754,终于,20
4755,欲,7
4756,知,9
4757,造化,4
4758,會,1
4759,功,4
4760,瞧瞧,6
4761,宝贝,22
4762,覆载,3
4763,群生,3
4764,仰,3
4765,至,3
4766,仁,3
4767,发明,4
4768,万物,3
4769,皆,3
4770,善,3
4771,盘古,4
4772,红门,1
4773,跑遍,2
4774,牧场,1
4775,绕过,1
4776,村庄,1
4777,沙僧,21
4778,曲风,1
4779,突变,1
4780,圆通,1
4781,开辟,2
4782,兹,3
4783,清浊,2
4784,辩,3
4785,混沌,5
4786,未分,5
4787,天地,5
4788,片尾,1
4789,片尾曲,1
4790,轻音,1
4791,轻音乐,1
4792,音乐,1
4793,背,11
4794,心疼,10
4795,沙,4
4796,屏,5
4797,任劳,3
4798,任劳任怨,3
4799,十多年,3
4800,唱出,1
4801,唱出来,1
4802,DNA,13
4803,动,7
4804,排得,1
4805,宝地,1
4806,童年,87
4807,彗星,1
4808,撞,2
4809,黄金矿,1
4810,黄金矿工,1
4811,金矿,1
4812,矿工,2
4813,曾经,2
4814,鸿门,2
4815,会元,2
4816,辨,1
4817,西游,7
4818,西游记,4
4819,游记,4
4820,开篇,1
4821,师弟,1
4822,惨,8
4823,漏,2
4824,金色,1
4825,在手,1
4826,机上,2
4827,追,3
4828,夺宝,4
4829,幸运,4
4830,幸运星,4
4831,运星,4
4832,滋,2
4833,专门,3
4834,首,3
4835,动画片,3
4836,画片,3
4837,师傅,1
4838,唐僧,3
4839,上个,2
4840,上个月,1
4841,天呀,1
4842,神奇,4
4843,审,3
4844,核,2
4845,噩,1
4846,bgm,3
4847,暖,1
4848,滑稽,6
4849,师友,1
4850,友情,1
4851,最深,1
4852,仔,1
4853,BGM,3
4854,周杰伦,2
4855,亂,1
4856,它,5
4857,亲兄弟,1
4858,硬币,1
4859,何用,1
4860,爷,53
4861,青,33
4862,取经,2
4863,普渡,1
4864,普渡众生,1
4865,全剧,1
4866,最惨,3
4867,收藏,2
4868,藏量,1
4869,op,2
4870,唱,5
4871,千年,19
4872,浮华,1
4873,一朝,1
4874,放心肉,1
4875,片头,1
4876,？？！！！！！,1
4877,站不起来,1
4878,动到,1
4879,呼吸,1
4880,呼吸困难,1
4881,耐看,1
4882,满满,2
4883,满满的,2
4884,青春,9
4885,整部,2
4886,周,3
4887,董,3
4888,作者,16
4889,大大,5
4890,圣斗士,1
4891,斗士,1
4892,须,2
4893,释,3
4894,厄,4
4895,零,1
4896,女儿,2
4897,女儿国,1
4898,蜘蛛,1
4899,蜘蛛精,1
4900,伤透,1
4901,透了心,1
4902,团队,1
4903,队里,1
4904,吃苦,1
4905,为先,1
4906,高老庄,1
4907,老庄,1
4908,归途,1
4909,火眼,1
4910,火眼金睛,1
4911,去除,1
4912,除妖,1
4913,妖魔,1
4914,师父,2
4915,念,1
4916,紧箍咒,1
4917,抄过,1
4918,黎,1
4919,瑞,1
4920,刚好,1
4921,青天,1
4922,司徒,1
4923,好久,2
4924,久之,1
4925,记过,1
4926,好怀念,3
4927,QWQ,1
4928,天天,3
4929,挑山工,1
4930,神仙,1
4931,up,8
4932,加油,1
4933,好惨,2
4934,满足,1
4935,小学,3
4936,批,2
4937,艾泽拉斯,4
4938,拉斯,4
4939,两句,6
4940,木匠,1
4941,洪门,1
4942,搞笑版,1
4943,所有,2
4944,奋斗,1
4945,奋斗目标,1
4946,目标,1
4947,吃饱,2
4948,吃饱喝足,2
4949,猪八戒,3
4950,八戒,5
4951,日子,3
4952,幸福,2
4953,不吃,1
4954,rapper,2
4955,杰,3
4956,伦,1
4957,儿时,1
